id,tweets_en,searchQuery,Sentiment
1720318522734068113,The truth is that it is fortunate that they do not need Hamas's votes,Hamas,negative
1720075245867114874,"“The siege of Gaza begins to claim more victims
than the war itself and we cannot say that it is intended to destroy the military capabilities of Hamas.""
“They are organizing Hamas recruitment for the next 15 years.”
Guillaume Ancel",Hamas,negative
1720068355007053832,"What the BBC fails to tell you about October 7:

Kibbutz Be’eri has been a favoured destination for BBC reporters keen to illustrate Hamas’ barbarity. It is where Lucy Williamson headed once again this week. 

And yet none of her reporting highlighted comments made to the Israeli Haaretz newspaper by Tuval Escapa, the kibbutz’s security coordinator. He said Israeli military commanders had ordered the “shelling [of] houses on their occupants in order to eliminate the terrorists along with the [Israeli] hostages”.

Nor did Williamson refer to the testimony of Yasmin Porat, who sought shelter in Be’eri from the nearby Nova music festival. Porat told Israeli Radio that once Israeli special forces arrived: “They eliminated everyone, including the [Israeli] hostages because there was very, very heavy crossfire.”

Are the images of charred bodies presented by the BBC, accompanied by a warning of their graphic, upsetting nature, incontrovertible proof that Hamas behaved like monsters, bent on the most twisted kind of vengeance?

Or might those blackened remains be evidence that Israeli civilians and Hamas fighters burned alongside each other, after they were engulfed in flames caused by Israeli shelling of the houses?

More here: jonathan-cook.net/blog/2023-…",Hamas,neutral
1720141245064847692,"Hamas announced the ceasefire conditions!

🔺 Permanent removal of the blockade in Gaza by land, sea and air, opening of all gates within 24 hours, opening of airports and ports.
🔺Release of 58 Palestinian children.
🔺Release of 285 female prisoners.
🔺Hamas members 3,000
🔺2,980 Fatah members, especially Mervan Barghouti
🔺Popular Front members 380
🔺Democratic Front members 288
🔺Release of 2,700 prisoners of Islamic Jihad
🔺Release of Jordanian, Lebanese, Syrian, Egyptian: Muslim, Christian, Shiite, Sunni, Druze, Armenian, Bosnian, Kurdish and Circassian prisoners arrested for supporting the Palestinian cause.
🔺 A committee consisting of international and Palestinians to supervise the prisons.
🔺Return of Palestine's seized funds worth 650 Million USD.
🔺Stopping the attacks against Al-Aqsa Mosque.
🔺Preventing invading settlers.
🔺Meticulously rebuilding everything that Israel destroyed in Gaza, starting from October 7.",Hamas,negative
1720316617014354426,"I used to hate Israel, I used hate Jews, I was taught that they came and took the land of Arabs/Muslims; they kicked them out of their homes. 
When I grew up and studied real history; I found out that Jews existed for thousands of years in that land, other Jews joined them from Europe and also form Arab countries, they bought homes and lands, and in a time where all new states were emerging (like Lebanon, Syria, and Jordan) Jews wanted a state for them were they can feel safe. The untied nations proposed two states, Arabs rejected it, Jews accepted it and announced their state, Arabs declared war in 1948, they lost, yet they declared war in 1967 and lost one more time. They only got land back when they signed peace treaties with Israel.
I learned that Israel always wanted peace but Arabs always chose war.

It’s time to change all of that! We can’t live all our lives in war",Israel,negative
1719351105556037732,"This is insane. Israel is at war with nobody. There is no war. We are watching the complete decimation of Palestinian people while our leaders not only do nothing, but actively egg this on. What the fuck is this life?",Israel,neutral
1720230732361011695,"This map was issued by National Geographic in 1947, one year before the Nakba, there was no such thing called “Israel”.",Israel,neutral
1720227864250118628,"Algeria's parliament allows the country's president to go to war with Israel

The Algerian parliament, with a vote of 100%, officially authorized the country's president to go to war against the Zionist regime.

The voting session was accompanied by long slogans in favor of Palestine",Israel,neutral
1719225984631861707,"""You look at Israel as Superman. But they're really Homelander."" 

Well said, Bassem Yossef. *chef kiss*",Israel,neutral
1719723544513306809,BREAKING : 🇸🇦 Saudi Arabia has given the green signal for the deployment of US air defense systems in the country to protect Israel from external attacks - Saudi Arabia's defense minister - Prince Khalid bin Salman,Israel,neutral
1720183769255018574,"We have been reading your comments for a long time and there were important messages that caught our eye. The common discourse of these messages is that if you are against Israel, then why do you live there?

Now let's clarify this issue.

Jews had already been living in the Holy Land for centuries. The anti-Zionist and anti-Israeli Jewish community living in Jerusalem Meah Shearim are Palestinian Jews who lived here during the time of the Islamic states.

Anti-Zionist Jews lived in peace and harmony with their Muslim neighbors before the establishment of Israel.

In fact, Jews and Muslims here would take care of each other's children and entrust their children to each other.

Anti-Zionist Torah Jews did not usurp anyone's lands or confiscate their homes like the Zionists.

In fact, Rabbi Moshe Hirsch, who served as the minister of the Palestinian state and was responsible for the Jews, took part in the Palestinian government.

Know well that anti-Zionist Torah Jews do not accept any aid from the Israeli government.

Anti-Zionist Jews in America established a relief fund for Torah Jews in the Holy Land and collected millions of dollars in aid.

Jews living here do not take their children to schools run by the Israeli state.

Israel constantly raids the Jewish neighborhood and oppresses the Jews.",Israel,negative
1719932899384868965,"If the State of Israel is doing this to the Palestinians in front of the whole world, imagine what they've been doing for the last 75 years when nobody is paying attention.",Israel,negative
1720318661611884872,I'm not apathetic. Israel is giving Jews a bad name.,Israel,negative
1720193128408473923,"BREAKING: World Health Organization chief says the situation in Gaza is 'indescribable' with 'hospitals crammed with the injured, lying in corridors; morgues overflowing; doctors performing surgery without anaesthesia. And everywhere, fear, death, destruction, loss. As health needs soar, our ability to meet those needs is plummeting'.",Gaza,negative
1720058629678829772,"Few Gaza journalists left after Israel killed 39 people so far..!

Thank you heroes for exposing the face of the apartheid monster!

#FreePalestine
#GazaGenoside",Gaza,negative
1720185720030032058,"Patrick Ryder says the Pentagon does not support the ceasefire in Gaza...

They feel more comfortable watching children being murdered...",Gaza,neutral
1720238146464674089,"Killing in Gaza is still on. We need to raise our voice for an immediate ceasefire. PEN, Delhi invites you today, 3 Nov, 3.30pm at the Press Club to collectively call for end to the killing of Palestinians.",Gaza,positive
1720219204593369299,Life goes on in Gaza 💝,Gaza,neutral
1719918707030581355,"With the opening of the Rafah Gate:

✅️ Foreigners trapped in Gaza and critically injured can be evacuated and then assisted back to their countries.

✅️ Local Palestinian residents who need medical treatment can also be evacuated

✅️ Aid from various countries, which is now ready in Egypt, can be distributed. Just waiting for time.",Gaza,negative
1720197260179370009,"🔴 BREAKING NEWS | Faced with strong international pressure, the US changes its discourse regarding Gaza

US Vice President Kamala Harris announces: ""It is impossible to see the images from Gaza without feeling pain. We are working seriously for a 'humanitarian ceasefire in Gaza'. We reject the forced displacement of Palestinians in Gaza.""",Gaza,negative
1720096925163336005,"Grabe yung betrayal na ginawa ni @mariaressa  sa buong progressive movement ng Philippines.   

People fought for her human rights. Now that IHL is being violated and genocide is being committed in Gaza, her most progressive stance so far is ""protect babies from both sides""",Gaza,neutral
1720189135774724265,"The founder of political Zionism, Theodor Herzl, had approached Britain for support for of establishing a Jewish ethnostate in Uganda or Palestine because “the idea of Zionism, which is a colonial idea, should be easily and quickly understood in England.”",Palestine,positive
1720029820720165307,"Angelina Jolie bravely supports Palestine 🇵🇸 with facts, showing more courage than some so called Muslim country leaders.👏

#GazaGenocide #Palestine #FreePalestine #StopGenocideInGaza",Palestine,negative
1720318563255202168,"Why couldn’t Dylan’s mate have been a housemate instead, mans landed more jokes in his 2 min interview than Dylan in three weeks 😭 #bbuk",Palestine,negative
1720318563188453515,hes gainin massive follow for his pro palestine (which i did too btw) and debunked a bunch of fake propaganda by israel. but i would say do not trust all his post cause clearly hes got a side and a narrative to back up as well. keep your source diverse and your own judgement.,Palestine,negative
1720001012281540850,"hello tl! please don't stop tweeting or retweeting about what's happening right now in Palestine because it's not over yet!
 
things are just getting worse, and this is the time when they need us the most, so let's continue speaking up for them!",Palestine,negative
1720077939281416576,"🚨🇺🇸🇮🇱 Senator Van Hollen EXPOSES the fact that ISRAEL KILLED 6 times more children in Gaza in 3 weeks than were killed during the entire UKRAINE war!

🇮🇱 Van Hollen also admits that someone he knows well in Gaza just had FOUR CHILDREN KILLED!",Gaza,negative
1720223798815797699,"Jews in Durham, North Carolina have blocked the highway in demanding a ceasefire in Gaza.",Gaza,negative
1719982639984095676,But ask white feminists who were cutting their hair for Iran where they stand on the genocide and Gaza and it’s a very awkward silence,Gaza,negative
1720038831011852623,"Doctors are preforming C-sections without anesthesia in Gaza now. One child killed every 10 minutes.
EU isn’t even calling for a ceasefire. It amounts to tacit approval of this daily massacre.",Gaza,negative
1720318615856034247,"But Sir, are you equating the Palestinians to the Nazis? Your other finger is pointing  at those whose ancestors were killed by the Nazis but are now bombing Gaza to stone age. Check your facts!",Gaza,negative
1720176209592570157,I can't stop thinking about the fact that there are more than a thousand children dead or dying under the rubble in #Gaza.,Gaza,negative
1720318520825983121,"We have to bombed it bcs there is 0,0000001% chance the hamas is there.

-your average genocide ppl",Hamas,negative
1720318520700068156,"The translations were up, so the Palestinians I followed were entering a world of pitch-black hatred more and more. .
I don't think it can be helped.
But in the end, I think the people who can help the people of GAZA are those who also think that the terrorist acts committed by HAMAS cannot be tolerated.
People who judge things not by profit or loss, but by whether they can forgive or not as a person.",Hamas,negative
1720162854714708095,"Are you sure that Israel's Zionists helped create Hamas? It's not possible! This Israeli historian Ilan Pappé, professor at the University of Exeter, who served in the Israeli Armed Forces, fighting in the Golan Heights dispute and the Yom Kippur War, has to be crazy!",Hamas,negative
1720262037068988891,So is it a war crime that’s Hamas burned babies n remove Israel from earth.  . @abbydphillip @CNN @RepJayapal  such a disgrace what this network is pushing.,Hamas,negative
1720318520481956183,bloody weasels; using Hamas as proxy to fear monger or drown the support for Palestinians,Hamas,negative
1720171595774255289,"Palestinians successfully destroy Jewish-Israeli tanks. #VivaPaletyna! #Palestine #PalestineHolocaust #GazaGenocide #VivaPalestine #Palestinian #Hamas #Iran
@HoyPalestine
@palestine
#GazaWar #GazaGenoside #Wiedzwiecej #wiemlepiej #StopJudaizationPoland",Hamas,neutral
1720318520125456581,"Answer to the point instead of diverting and bringing different topics:

You still haven’t said if “what Israel should do if their kids and babies are killed by Hamas”

You kept on accusing me of supporting innocent kids killing, but you never answered below question:
———
@Konitan Do you support Hamas killing of Israeli babies and kids on Oct 7?
———

So Hamas can kill(preplanned event to prevent Saudi Arabia and Israel deal to coexist with 2 states solution)Israeli kids and babies and go and hide behind Palestinian kids and babies even though there are 1.8 billion Muslims but being only 16 million Jews, Israel have to sit silently?

This attitude is the problem.",Hamas,negative
1720216175802564782,"Watch my full, detailed @MehdiHasanShow deep-dive into accusations of *genocide* against both Israel *and* Hamas.

What does the Genocide Convention say? What do the experts say? Where's the evidence of 'intent'?

Please do watch/share my full monologue:
piped.video/6u6-BymtuZI",Hamas,neutral
1720104651117219858,"The President says, ""Hamas is not a terrorist group, it is a community of mujahideen."" Yours adds: ""Well, that is.""

Young people take initiative, boycott, protest, declaration, whatever is necessary. Ours whines: ""These things are unnecessary.""

Anadolu Agency is publicly refuting the lies of 30 Zionist terrorist organizations a day. The other one is blabbing: ""So what?""

You know, if we fire a missile at Tel Aviv tonight, these lax Mabad people will say, ""It's like an atomic bomb to me.""

I understand all of this up to a point, but when the people we call ""our"" dismiss the prayers and say ""it can't be done with prayers"", that's where I go crazy.

It can't be done with anything other than prayer, sir! If you don't have prayer, you are nothing, you are void, you are null and void.

There is no war for us that can be won by those whose minds are not Muslim. Our Lord can answer the prayer of an oppressed, a patient, or a hurt person at any time. With that prayer, the Zionist's eyes may not be able to see, his hands may not be able to hold, and his ears may not be able to hear.

There is no war that those who do not believe in this can win.

We will try. We will continue to throw stones at the enemy. The stone was small, but it was big, what a shame. Ant, Hz. He carried water in his mouth to extinguish the fire prepared to burn Abraham.

If you're not an ant, let's not talk. Especially if you are a fool who says ""this cannot be done with an ant"", let's not talk about it at all. It only happens with ants.",Hamas,negative
1720168810081083880,"Yeah like that! Congratulations Algeria...

The #Algerian Parliament gave President Tebbun the authority to go to war with the occupying Israeli regime.

Palestine #AbuUbeyde #Hamas
#Gaza #Gazawar #GazaGenocide
#ELKASSAMBRIGADES Abu Hamza
Abu Ubeyde #GazaGenoside #Egypt
#IsraeliNewNazism #ZionistBrutality
#Palestine #غزة_تنتصر #مجزرة_جباليا
Al Qassam Brigades #Somalia #Yemen
#IsraelPalestineWar #TerroristIsrael
#Missile to Tel Aviv #Boycott #Hezbollah #Abu_Ubeyde Azerbaijan #Sasa
Mahmut Abbas Yoav Gallant Blinken",Hamas,negative
1720205617586159760,"Meet West Village, NYC resident Jose Javier Diez Medrano.

Javier was caught tearing down posters of Israeli children kidnapped by Hamas terrorists into Gaza.",Hamas,positive
1720318518510710944,"Hamas sacrificed civilians, forbidding them from moving south as Israel advised.
Don't blame Israel, low, finally there are people who are affected",Hamas,negative
1720318561384870176,"YES, YOU KNOW, IH",Palestine,negative
1719955134749266014,"The helpless Palestinian father is crying, holding in his lap the dead body of the martyred in the Israeli air attack and telling his pain to the world.

You are asking what was the crime of my child that he was murdered.

#Palestine #palestineGencide",Palestine,neutral
1720318560847696244,It is the ugliest genocides (not one but versatile on almost daily basis) on humanity on Palestine in modern history,Palestine,positive
1720189538209796288,"#urgent
#Palestine
#Gaza_is_victorious
#Jabalia_massacre
#Al-Qassam Brigades
#Abu Obeida
#LebanonFirst
#Saudi_Palestine_Relief_Campaign
#Gaza_tabad_and_Riyadh_celebrates
#Israel
#Palestine
#Gaza
#IsrealPalestineWar
Pray more for our people in Gaza and the Mujahideen",Palestine,neutral
1720318559492919603,"Your vocals are INSANE, the way you play with your angelic vocals..that I never heard before..I’m still speechless. I’m amazed truly. I’m so incredibly proud of you. I can’t wait for your upcoming spectaculair performances and I love you so much 🫂🫂🫂❤️",Palestine,neutral
1720318557609718244,The dudes go on tour. Palestine gets explained with pit beef. #Hardcore #HardcorePunk #Punk #FreePalestine,Palestine,negative
1720318661557182954,So what's with the 20% arabs living in Israel and the Arabs in the Knesset?,Israel,negative
1719800888536018968,"Israel was literally founded on terror.
#ZionismIsTerrorism",Israel,neutral
1720318660831514939,"Blinken tries to contain Israel. He only needed 9,000 more deaths since his last visit. We cannot expect anything good from the US, but Europe must now act and sanction Israel. It's late.
 lavanguardia.com/internacion…",Israel,negative
1720091129147011184,"🚨🇮🇱 ISRAEL just BOMBED ANOTHER REFUGEE CAMP!

Follow @stairwayto3dom (source)",Israel,positive
1719900014766637204,"He’s only a child. God. The amount of trauma the Palestinian people as a whole, both in Gaza and in the West Bank, have experienced is insurmountable. Palestine will live on, Palestine will be free, but the horrors of this oppression will have its consequences. I can’t imagine",Palestine,neutral
1720310569322844416,"""GOLDEN is now the highest debut for an album by an Asian act in US iTunes History"" 

Oh. My. God",Palestine,negative
1720060038557933694,"The adhan is being recited now,
For the sake of the adhan recited, my God, we couldn't do it, there is nothing we can do, we desperately NEED YOU, my God...
We beg you for help, God...

#CeasefireForGaza #Palestine #EbuUbeyde #FreePalestine #Gaza
#Gaza",Palestine,negative
1720318555865133174,"Allah Ko Pa-Mardi-e-Momin Pe Bharosa
Iblees Ko Yourap Ki Machinon Ka Sahara

God’s trust lies in believer’s Manhood,
The machines of Europe are Satan’s alliance.
~Iqbal

#GazaGenocide #Gaza #Palestine #Muslims",Palestine,neutral
1720318555332264381,"Like plz the falsetto, I still get shocked each time he sings that part !!!!",Palestine,negative
1720227481788227891,"🔴 UPDATE #Israel #Palestine 

Israel announced that it will continue with the transfer of tax revenue to the Palestinian Authority in the occupied West Bank, but withhold funds intended for the #Gaza Strip 
middleeasteye.net/news/israe…",Palestine,negative
1720058326967627923,You think we don’t think about what we’re gonna do and answer on judgement day when Allah asks us what we’ve done for Palestine? Sorry but I refuse to believe Allah is that rigid. I would rather never see Mecca & Medina in my life if it means striving for a free Palestine.,Palestine,negative
1719679650794762643,"Israeli soldiers made kidnapping & torturing Palestinians into a TIKTOK trend🧵

They film these atrocities while blasting music, singing, laughing, & dancing!

Israeli media thinks it's hilarious.
Many average Israelis are enacting it for fun!

This clip alone got 146,000 likes!",Palestine,negative
1720277163033657382,"NOW!! ...in Washington, very close to the Capitol, the names of more than eight thousand Palestinians murdered in Gaza... read: ""Biden finances the genocide of the Palestinian people""",Gaza,negative
1720005020073284094,"Here's why we need to talk about genocide.

- A senior UN official has resigned, warning of genocide in Gaza.

- Multiple UN Special Rapporteurs have warned of genocide.

- Hundreds of genocide scholars have warned about genocide.

- Israeli leaders are using genocidal language.",Gaza,neutral
1718957670651101429,"Gaza is bleeding its people and children

#Gaza_under_bombardment
#Gaza_under_attack",Gaza,negative
1720318614048305284,"Israeli forces are operating inside the city of Gaza which they have surrounded on three sides: ""Heroic battle"". The US House approves 14.3 billion in aid to Israel. Anticipation is growing for the Hezbollah leader's speech. rainews.it/maratona/2023/11/…",Gaza,negative
1720083867774947780,"More than 45% of all housing units in Gaza are destroyed.

45%. Almost half of all housing in Gaza.",Gaza,neutral
1720318613855580657,"The blockade on Gaza is a violation of human rights. We must pressure our governments to take action and lift the siege.
#IsraeliNewNazism
#BeatIes
#CeasefireForGazaNOW",Gaza,negative
1720038411413983261,"Via the message from the spokesperson for the Gaza Ministry of Health:

The number of martyrs reached 9061, and the injured reached 32,000 people, as of today.

#FreePalestineFromZionist",Gaza,negative
1717673335356625168,"She was sitting on the floor because of the lack of resources in the hospital And she came shivering from the cold and the sound of shelling that she miraculously survived.
#IsraeliNewNazism #Gaza_under_attack #ZionismIsTerrorism",Gaza,negative
1720315881543131628,4000 children killed in Gaza,Gaza,negative
1720207809478873288,"The United States is giving Israel an additional $14.3 Billion in “emergency funds” on day 27 of Israel’s genocide against Gaza. It’s the second tranche of money given with absolutely no conditions while Israel is starving a besieged population, bombing schools, hospitals and has slaughtered more than 3,000 children- at the rate of 1 Palestinian child murdered by Israel every 10 minutes.",Gaza,negative
1720318659720069508,"He saied: These jackets and hats do not protect us.
 Israel kills journalists to silence them",Israel,negative
1720318659095105544,Israel is a terrorist state.,Israel,negative
1719983710475530294,"The Nazi-Israeli military aircraft I dropped a banned white phosphorus bomb on a school in the Shati refugee camp in Gaza, operated by UNRWA.

#GazaGenocide
#FreePalestine",Gaza,negative
1720256219229925700,"Death toll from Israeli aggression on Gaza reaches 9 thousand, including 3,760 children cnnindonesia.com/internasion…",Gaza,neutral
1719997566689902636,"While the Muslim countries are celebrating Halloween n enjoying concerts, the people of Gaza are being beheaded.",Gaza,negative
1720134873841623374,"Let me be clear: The Senate will not take up the House GOP's deeply flawed proposal

Instead we will work on our own bipartisan emergency aid package that includes funding for aid to Israel, Ukraine, humanitarian aid including for Gaza, and competition with the Chinese Government",Gaza,neutral
1720312381606174835,They're seeing the polls: Mainstream Democrats ramp up criticism of Israel’s Gaza offensive as humanitarian crisis grows politi.co/3FJ7UrW via @politico,Gaza,negative
1720299246941884426,"The big announcement that will change the dynamics of the Gaza War will be dropping in a few hours in Lebanon from Hezbollah. 

Follow me here for the big stories",Gaza,negative
1720317551115162044,"Israel is buying weapons in preparation for a multi-front war.
The Defense Department spends billions to supply the military in preparation for battle in other arenas besides Gaza and to defend the home front; hundreds of factories and their workers dedicated to war effort ynetnews.com/article/rkuchyw…",Gaza,negative
1720318551788032366,"For all you ""Palestine Loving"" IDIOTS! Maybe you need to watch this video first!",Palestine,neutral
1720318551024882137,"USA 🇺🇸 donates more $14 billion to terror state Israel🇮🇱😀. 
Israel kills USA pays. 
#Palestine #Israel #Biden #Trump #Zelensky",Palestine,neutral
1720183936758714778,"[🇨🇺CUBA]

🔸️ The Cuban embassy in France says it is “not surprised” by the vote of the United States and Israel because “both are experts in the violation of the right to life of children, women and the elderly in Cuba and in Palestine.",Palestine,negative
1720189058993860652,"Thread: On this day, 2 November 1917, the UK government issued the Balfour declaration, announcing its official policy to facilitate ""the establishment in Palestine of a national home for the Jewish people"". 
(Or read the whole thing here: stories.workingclasshistory.…)",Palestine,negative
1719526061271371950,"I don't understand it. Why can Israel have the IDF to protect its country, but Palestine cannot have Hamas to protect Palestine? I'm dizzy when people think like this.",Hamas,negative
1719478152114704420,"In Paris or Brussels, they can shout “Free Palestine”, they can celebrate the “resistance” of Hamas. But we will never forget these images of Hamas terrorists who used an RPG missile to kill civilians on October 7.",Hamas,neutral
1720318517243711891,The Israeli military says it is making further advances in the fight against Hamas in the Gaza Strip. The situation on the border with Lebanon is also getting worse. The overview. faz.net/aktuell/politik/ausl…,Hamas,negative
1720201302934696173,"Terrorist Israel will become isolated.

#Somali Prime Minister Hamza Abdi Barre: ""HAMAS is not a terrorist, it is an Islamic freedom movement and we will not change our minds even if they cut off our heads.""",Hamas,negative
1720144729407406124,"#BREAKING | Hamas:

I am calling out to the people of Israel.

Your government is lying to you about the number of dead soldiers. There are many more.",Hamas,negative
1720228775944654848,They are not Hamas supporters. That is a foul smear. They’re Pro Palestine #CeasefireForGazaNOW trying to save lives. Your post is incitement @MetCC,Hamas,negative
1720065861447291148,"The question of whether to show ALL footage of the Hamas atrocities is very simple:

If a mother - who grew her baby in her womb, gave birth to it, fed it, bathed it, cuddled it - doesn’t want their child to be seen by the world as Hamas left it - THEN YOU DON’T FUCKING SHOW IT",Hamas,neutral
1720318516090327293,The Israeli military says it is making further advances in the fight against Hamas in the Gaza Strip. The situation on the border with Lebanon is also getting worse. The overview. faz.net/aktuell/politik/ausl…,Hamas,negative
1720308768133578757,Germany announces complete ban of Hamas activities  aljazeera.com/news/2023/11/2…,Hamas,negative
1719986604310212851,"LAST MINUTE...
A STATEMENT FROM RUSSIA THAT WAS VERY HARD FOR ISRAEL:
Russian UN representative Vasily Nebenzya: Israel has no right to defend itself in its war with Hamas. Because it is an occupying state.",Hamas,negative
1720134080988127400,"You are on fire Tel Aviv...
Ablaze...
O Zionist Israel, the world will become increasingly narrow for you!
You won't have a place to sleep!

#Palestine #Abu Ubeyde #Hamas
#Gaza #Gazawar #GazaGenocide
#ELKASSAMBRIGADES Abu Hamza
Abu Ubeyde #GazaGenoside #Egypt
#IsraeliNewNazism #ZionistBrutality
#Palestine #غزة_تنتصر #مجزرة_جباليا
Al Qassam Brigades #Somalia #Yemen
#IsraelPalestineWar #TerroristIsrael
#Missile to Tel Aviv #Boycott Mahmoud Abbas",Hamas,negative
1720192674928509199,"Israeli aerial bombardment
It's not war.
Perfidy, treachery, vileness, despicableness.
Civilians are targets..
Hamas is fighting the war.
Manly, like a man, face to face, face to face.
On the field.",Hamas,negative
1720318513288544627,"ochaopt.org/data/casualties

This clearly shows israel to be worse than hamas, for humanity
Last week numbers btw

You can see for yourself israel is a terrorist nation

Both by number and intensity of war crimes
Worst than hamas, correct?

Should we exterminate them?

If not, why?🤡",Hamas,negative
1720062385128444068,"From Qatar, the Muslim Brotherhood launches a fatwa demanding immediate military intervention against Israel: all “Brotherhood” mosques, schools and associations in France must immediately be closed! Failure to act is condoning!",Israel,negative
1720298967291060684,"$14.3 billion to Israel?! 😡

Why aren’t American taxes going to Americans in need?! Our border is wide open and these damn traitors in DC can’t stop sending our hard earned money overseas and back to themselves like we don’t know what they’re really doing.",Israel,negative
1720136130765431013,"Like every year, the countries of the world vote to end the blockade of #Cuba. Only the United States and Israel vote against and Ukraine abstains. Those who must be isolated are those elites who govern through state terrorism.

Down with the blockade of Cuba!",Israel,neutral
1720318656578756920,You prefer old war drums Nikki Hayley plunging the world into nuclear war vs Iran while Israel commit an USA funded ethnic cleansing? Cool,Israel,negative
1720296847103930432,"Instead of making comments like this, it's better to just join the BDS boycott program. Indeed, if you want to list it, there are a lot of brands associated with Israel like the first 3 pictures I listed, but remember the words BDS (last pic) that targeted boycotts are much more effective.",Israel,negative
1720185973445922887,"I recommend everyone watch Youmna ElSayed's gut-wrenching testimony of #Israel's deliberate wholesale murder of innocent journalists and mass murder and genocide of innocent civilians

God protect her and all journalists
piped.video/watch?v=2kXg4COD…",Israel,neutral
1720318655659987444,"Children in Israel only see acts of terror performed and committed by these people on Israeli soil. They see them hold up bloody hands, parade dead bodies, show videos of murder and show off Whatsapp calls about killing Jews.",Israel,neutral
1720123801973731369,this is available as a sticker on my shop to raise money / support palestine! pixieeeshop.com/products/sup…,Palestine,negative
1720315868771434607,"' we weren't perfect, but we came close' 💔",Palestine,positive
1720315902535802935,"“The attack on Israel on October 7 is terrorism, terrorism is not acceptable at any cost.”

◆ Statement of Foreign Minister S Jaishankar in Italy

#Israel | #Palestine @DrSJaishankar |",Palestine,negative
1718299198385426832,"Authors who KEEPS TALKING AND SUPPORTING PALESTINE
I love u guys so much 
- S.K. Ali (Love from A to Z)
- Tehlor Kay Majia (Paola Santiago series)
- Xiran Jay Zhao (Iron Widow)
- Sabaa Tahir (All My Rage)",Palestine,neutral
1720180316902449367,"Foolish: [reading trumpet's last signs]
Trumpet: [stands next to him]
Foolish: hey, i can learn a little bit of spanish from you. One last time
Trumpet: [stays until Foolish finishes reading and translating]

i wasn't
ready for this.",Palestine,neutral
1720014895801045003,🇵🇸#FreePalestine #CeasefireNOW,Palestine,neutral
1720259463909613610,🇱🇾🇵🇸 GADDAFI STOOD WITH PALESTINE!,Palestine,negative
1720001654777340295,"HAPPENING NOW: Dozens of Jewish people hold shacharit (morning prayer) service at St Pancras Station in support of Palestine. Police attempt to break up the service to shouts of ""Let us pray!""",Palestine,neutral
1720256590790414690,"From the river to the sea Palestine will be free is a beautiful slogan about liberation and freedom. It is about refugees returning and living with dignity

But when you’re actually carrying out genocide, words feel like violence and liberation for all people feels like death",Palestine,negative
1720318545366593570,A secret third option,Palestine,negative
1720035360548192690,"It's astonishing that coaches from Batley are heading to London on Nov 11th to march for Palestine - on Armistice Day

A reminder that the Batley Grammar School teacher is still in hiding 2 1/2 years on... Yet Batley residents are heading to London to dole out moral advice!",Palestine,negative
1720006417178828876,Here the SCAMMER Newman Pérez trying to explain why all the unwary cannot withdraw their money because of another and #Colombia @PoliciaColombia @FiscaliaCol,Israel,negative
1720306099218268239,Kelly but what a cutie! What do news from Israel and a mural by Luis Díaz have to do with each other? 🤷🏾‍♂️ these journalistic businesses are sick.,Israel,negative
1719630117784465593,fuck israel fuck it’s supporters you will all be living in hell after this,Israel,negative
1718294619304153100,"Speaking of France colonizing Algeria, did you know ""Israel"" had quite a significant involvement in the Algerian War to prevent us Algerians from getting our independence?",Israel,positive
1720318654271598661,"Israel after the War
should Have Significant
Amounts of Land Removed
from their Possession as
Reparations for this Genocide.

the UN Must Do This.
There Needs to Be Consequences.",Israel,negative
1720139682992754700,"Few journalists know as much about apartheid in Israel as journalist, Gideon Levy. Thank God for this courageous Israeli who is wholly unafraid to tell Israel the truth about itself. Please listen to his passionate words.",Israel,negative
1720132285138075839,"#Israel, in the eyes of conquering #Islamism, is the advanced point of the West.
If Israel dies, then the West will be mortally wounded.

🔴Watch the full show: piped.video/Ji7_eJWCWYc

#FaceAPhilippeDeVilliers #FADV #CNews #Israel #Hamas",Hamas,negative
1720306253354901547,Lebanon is in a financial crisis and the last thing it needs is to be dragged into a war.  But the thing about terrorists like Hamas and Hezbollah is that they do not actually give a shit about people.  It is all about raging psychotic hate and death and power.,Hamas,negative
1719778654375289240,Always on the wrong side of life 👉Argentina joined Boric and Petro's position and condemned the Israeli response to the Hamas terrorist attack - Infobae infobae.com/politica/2023/11…,Hamas,negative
1720063212190937287,"A mother who lost her son in the bombing says:

All these events are because of you Hamas dogs!

Then someone covers his mouth and tells him to shut up!

The mother who lost her son says ""all this is because of you Hamas dogs""",Hamas,negative
1720134893529702593,"For those calling for Israel's ceasefire, I ask you to suggest a solution to the conflict with Hamas, considering what is stated in Hamas' statute:

- He exists to kill Jews and exterminate the state of Israel
- He will never negotiate and will not accept the UN or any entity doing mediation
- He does not accept the proposal of 2 states. They want everything, from the river to the sea, and Israel must disappear

Also consider that:
- They keep attacking Israel
- They promised to repeat the attack of 10/7 as many times as necessary until they exterminate the state of Israel
- More than 200 hostages are still there.",Hamas,negative
1720100880199168138,"Once again Kirchnerism takes the side of terrorism, as when it signed the pact with Iran.
Hamas holds Argentines hostage. Our duty is to pray for them and for all those who were kidnapped and murdered.

The minister and candidate Massa seeks to detach himself from Kirchnerism, when Máximo Kirchner was his candidate for deputy and Wado De Pedro for senator. Do you think we don't realize it?

For this reason, Argentina needs a definitive change, with a clear international policy, pro-democracy, with concrete and lasting ideas.",Hamas,negative
